id,credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid,annual_income,fico_category,int_rate_type
222,1,small_business,0.1154,659.91,11.47210347,17.81,707,3629,93,0,2,0,0,1,95999.99996,Excellent,Low
223,1,small_business,0.0743,217.52,10.66895539,1.65,777,2879,2698,9.5,0,0,0,0,42999.9998,Excellent,Low
224,1,home_improvement,0.1028,388.79,11.48246626,5.58,697,4800.041667,19009,30,0,0,0,0,97000.00024,Good,Low
225,1,major_purchase,0.087,158.31,10.77895629,0.38,717,12930.04167,498,7.3,2,1,0,0,48000.00001,Excellent,Low
226,1,debt_consolidation,0.1217,319.64,11.00209984,19.28,672,4740,10358,91.7,2,0,1,1,59999.99993,Good,High
227,1,credit_card,0.1028,103.68,11.22524339,9.7,682,12780,2105,45.3,0,3,0,0,74999.99981,Good,Low
228,1,home_improvement,0.0964,154.08,11.00209984,12.94,697,2969.041667,2822,9.9,3,0,0,0,59999.99993,Good,Low
229,1,debt_consolidation,0.1059,650.9,11.58988651,11.96,707,5070,21004,97.7,0,0,0,0,108000.0004,Excellent,Low
230,1,all_other,0.1375,81.74,10.75790288,24.08,667,2820,11675,75.8,1,0,0,0,46999.99997,Good,High
231,1,all_other,0.0901,238.54,9.875088078,10.37,712,1230.041667,3933,43.7,0,0,0,0,19440,Excellent,Low
232,1,debt_consolidation,0.128,335.98,10.98189713,7.51,662,4109.041667,7251,80.6,3,0,2,0,58799.99977,Good,High
233,1,all_other,0.1217,93.23,10.71441777,19.19,692,4440.041667,88,44,1,3,0,1,45000.00006,Good,High
234,1,all_other,0.0933,95.87,10.50780352,2.69,697,4680,1492,33.2,2,0,0,0,36600.00002,Good,Low
235,1,debt_consolidation,0.0996,95.94,10.1266311,14.16,692,1918.041667,7121,33.7,0,0,0,0,24999.9999,Good,Low
236,1,debt_consolidation,0.128,554.37,11.03488966,19.22,677,3060.041667,17641,69.5,2,0,0,0,61999.99975,Good,High
237,1,small_business,0.1438,859.07,11.28978191,20.79,682,3059.041667,30946,61.5,3,0,0,1,79999.99971,Good,High
238,1,major_purchase,0.0838,472.68,11.2515607,7.96,772,5909.041667,0,0,0,0,0,0,76999.99994,Excellent,Low
239,1,credit_card,0.1091,586.9,11.22524339,10.34,697,2669.041667,23391,90.7,1,0,0,0,74999.99981,Good,Low
240,1,major_purchase,0.0964,224.69,9.878169745,21.23,772,5881,16324,48,0,0,0,0,19500.00001,Excellent,Low
241,1,debt_consolidation,0.128,483.81,10.49460201,8.47,662,2670.041667,7104,93.5,2,0,0,1,36120.00009,Good,High
242,1,debt_consolidation,0.1217,399.55,10.08580911,14.5,672,1950.041667,9273,43.9,0,0,0,0,24000.00002,Good,High
243,1,debt_consolidation,0.1186,232.04,10.82774645,17.02,672,4380,6718,94.6,3,0,0,0,50399.9998,Good,Low
244,1,small_business,0.0964,802.47,11.22524339,17.06,767,5691.041667,12017,12.1,4,0,0,1,74999.99981,Excellent,Low
245,1,debt_consolidation,0.1091,304.9,11.16368368,18.96,692,5430,5749,43.2,1,1,0,0,70522.25974,Good,Low
246,1,small_business,0.1249,836.23,11.27545477,7.99,692,4739,6530,21.8,0,1,0,0,78862.00012,Good,High
247,1,all_other,0.0775,124.89,10.08580911,6,752,2729.041667,2666,12.1,0,0,0,0,24000.00002,Excellent,Low
248,1,all_other,0.1028,113.4,10.77895629,17.65,687,2070,3761,55.4,2,0,0,0,48000.00001,Good,Low
249,1,credit_card,0.1407,842.47,11.69524702,12.81,677,5340.041667,33698,91.3,0,0,0,0,119999.9998,Good,High
250,1,debt_consolidation,0.1091,817.41,11.19821472,22.13,737,9900,3472,4.5,1,0,0,1,72999.99999,Excellent,Low
251,1,debt_consolidation,0.1596,421.65,10.46287474,20.82,667,6750.041667,14534,48.9,3,1,0,0,34991.9999,Good,High
252,1,educational,0.0933,575.17,11.00209984,9.96,732,2732.041667,6703,47.5,1,0,0,0,59999.99993,Excellent,Low
253,1,all_other,0.1312,405.03,11.56171563,18.25,667,4358,5861,53.8,2,0,0,0,105000.0001,Good,High
254,1,debt_consolidation,0.128,167.99,10.14564911,18.65,662,1380,5061,72.3,0,1,0,0,25480.00001,Good,High
255,1,debt_consolidation,0.0996,677.22,10.89857098,3.77,722,6149,16888,39.5,0,0,0,0,54098.99998,Excellent,Low
256,1,all_other,0.1154,131.99,10.83863929,9.14,667,3990,463,92.6,0,0,0,0,50951.9999,Good,Low
257,1,debt_consolidation,0.0933,281.2,10.1266311,0,712,3360.041667,0,0,0,1,0,0,24999.9999,Excellent,Low
258,1,debt_consolidation,0.0964,802.47,10.77895629,9.78,742,2550,8283,12.7,4,0,0,0,48000.00001,Excellent,Low
259,1,credit_card,0.1091,505.16,11.61728548,10.86,687,3420.041667,46525,93.6,0,0,0,0,111000,Good,Low
260,1,home_improvement,0.0743,180.23,10.62861778,2.32,772,2610.041667,2650,6.6,0,0,0,0,41300.00004,Excellent,Low
261,1,small_business,0.0933,798.84,11.51292546,1.57,762,6359.041667,17,0.1,5,0,0,1,99999.9995,Excellent,Low
262,1,all_other,0.0933,319.54,10.50506754,19.46,727,4470.041667,827,6.6,2,0,0,1,36500.00002,Excellent,Low
263,1,debt_consolidation,0.0964,32.1,8.517193191,18,702,1200.041667,961,26,2,0,0,0,4999.999998,Excellent,Low
264,1,debt_consolidation,0.0964,192.6,9.798127037,2.87,697,1199.041667,1554,29.3,1,0,0,0,18000,Good,Low
265,1,home_improvement,0.1407,764.64,11.81303006,3.66,672,5790,10753,52.3,2,3,0,1,135000.0003,Good,High
266,1,all_other,0.0712,30.94,11.69524702,0.65,792,3810.041667,2227,3.8,1,0,0,0,119999.9998,Excellent,Low
267,1,credit_card,0.0901,381.66,11.51961693,6.64,722,10290.04167,7606,18.6,0,0,1,0,100671.3903,Excellent,Low
268,1,debt_consolidation,0.1249,301.04,11.00209984,4.64,662,2222,8355,34.4,0,2,0,1,59999.99993,Good,High
269,1,credit_card,0.1438,687.25,11.32659589,16.05,667,2190,27293,86.6,0,0,0,0,83000.00027,Good,High
270,1,debt_consolidation,0.0964,320.99,11.1124479,3.6,712,2850,10157,26.2,0,1,0,0,67000.00011,Excellent,Low
271,1,small_business,0.147,862.97,11.3736634,5.79,677,4739,4209,75.2,2,0,0,1,87000.00021,Good,High
272,1,credit_card,0.0807,250.95,10.89673933,10.44,767,3449.041667,0,0,1,0,0,0,54000.00024,Excellent,Low
273,1,all_other,0.0743,87.01,10.28793329,3.96,767,3930,1773,5,1,0,0,0,29375.9999,Excellent,Low
274,1,all_other,0.0775,62.45,10.08580911,2.4,742,2290.041667,949,55.8,1,0,0,1,24000.00002,Excellent,Low
275,1,home_improvement,0.1375,851.41,11.22524339,19.78,687,2399.041667,12308,43.6,2,0,0,1,74999.99981,Good,High
276,1,credit_card,0.1059,244.09,10.59600954,12.1,687,4019,7914,30.8,3,2,0,0,39975.00009,Good,Low
277,1,debt_consolidation,0.1438,687.25,10.65725935,15.7,672,3690,9150,96.3,0,0,0,0,42499.99979,Good,High
278,1,debt_consolidation,0.1122,656.86,10.55986701,14.04,702,1800,21777,53.7,3,0,0,0,38556.00004,Excellent,Low
279,1,all_other,0.128,537.57,11.48440253,12.43,667,2580,4281,63,3,0,0,0,97188.00039,Good,High
280,1,debt_consolidation,0.0964,320.99,10.12502982,8.17,712,3300,4475,63,0,0,0,0,24959.99994,Excellent,Low
281,1,debt_consolidation,0.0996,386.99,11.51292546,8.17,707,3839.041667,25413,45.2,2,0,0,0,99999.9995,Excellent,Low
282,1,small_business,0.0838,315.12,11.58058411,2.28,742,4740,15043,65.2,2,0,0,0,106999.9996,Excellent,Low
283,1,major_purchase,0.1059,292.91,10.16277015,5.56,682,1350.041667,6353,39.5,2,0,0,0,25919.99999,Good,Low
284,1,debt_consolidation,0.0807,125.48,9.980448594,10.33,742,1920.041667,3737,55.8,1,0,0,0,21600.00001,Excellent,Low
285,1,debt_consolidation,0.0933,383.45,11.13663073,7.47,717,5580.041667,11370,41.6,0,2,0,0,68639.99971,Excellent,Low
286,1,debt_consolidation,0.1343,523.78,10.49127422,17.4,667,10380.04167,18403,73.3,0,1,0,0,36000.00009,Good,High
287,1,all_other,0.1217,199.78,11.69524702,6.81,662,2041.041667,19504,77.3,0,0,0,0,119999.9998,Good,High
288,1,debt_consolidation,0.0933,575.17,11.53272809,16.95,747,3630,10463,8.2,2,0,0,0,101999.9998,Excellent,Low
289,1,debt_consolidation,0.0901,95.42,9.210340372,6.72,707,3329,2808,51.1,3,1,0,0,10000,Excellent,Low
290,1,debt_consolidation,0.0901,477.07,11.17043516,6.88,742,4589.041667,6297,14.5,0,0,0,0,71000.00028,Excellent,Low
291,1,all_other,0.0807,345.06,11.03488966,14.07,792,7867.041667,33060,21.7,0,0,0,0,61999.99975,Excellent,Low
292,1,all_other,0.1122,155.19,9.893437217,23.03,717,2580,4500,13,0,0,0,1,19800.00001,Excellent,Low
293,1,home_improvement,0.0996,644.97,11.21171226,13.28,732,1770,2344,9.8,1,0,0,0,73992.00013,Excellent,Low
294,1,all_other,0.0712,92.8,11.01205017,1.19,797,6270.041667,2907,4,0,0,0,0,60599.99988,Excellent,Low
295,1,debt_consolidation,0.0996,306.36,10.96819829,21.93,727,4593.041667,26218,28.7,2,0,0,0,58000.00003,Excellent,Low
296,1,debt_consolidation,0.1154,143.53,9.998797732,24.71,707,1291.041667,5967,25.5,0,0,0,0,21999.99999,Excellent,Low
297,1,credit_card,0.0964,288.89,11.62625415,10.36,702,6119,27786,85.5,2,0,1,1,112000,Excellent,Low
298,1,all_other,0.0933,87.88,11.62625415,13.46,702,6120,27786,85.5,2,0,1,1,112000,Excellent,Low
299,1,all_other,0.0901,381.66,11.69524702,4.28,722,4080.041667,7335,45.8,1,1,0,0,119999.9998,Excellent,Low
300,1,debt_consolidation,0.1122,197.06,10.80972795,0,672,2519,0,0,1,1,0,0,49500.00007,Good,Low
301,1,credit_card,0.0807,83.92,10.59663473,16.68,737,6988,19210,48.3,0,0,0,0,39999.99988,Excellent,Low
302,1,small_business,0.0964,481.48,10.59663473,4.05,717,2759.041667,11601,85.9,3,0,0,0,39999.99988,Excellent,Low
303,1,debt_consolidation,0.0996,253.16,10.16585182,6.14,697,2040.041667,991,34.2,1,0,0,0,26000.00008,Good,Low
304,1,all_other,0.0743,77.69,13.16542287,2.45,762,6240,141287,9.4,5,1,0,0,522000.0016,Excellent,Low
305,1,all_other,0.1014,97,11.69524702,8.71,687,2311.041667,199,1.1,1,1,0,0,119999.9998,Good,Low
306,1,all_other,0.1046,259.87,11.69524702,11.28,692,5018.041667,63580,80.6,1,0,0,1,119999.9998,Good,Low
307,1,home_improvement,0.0743,124.3,11.04292184,5.82,772,5430,773,4.8,0,0,0,0,62500.00027,Excellent,Low
308,1,debt_consolidation,0.133,67.68,9.798127037,22,662,1470,1042,37.2,3,1,0,0,18000,Good,High
309,1,debt_consolidation,0.133,406.07,10.20359214,7.16,662,1530.041667,137,3.2,1,1,0,1,26999.99987,Good,High
310,1,credit_card,0.0983,241.41,11.47210347,2.69,712,4709,1944,47.4,0,0,1,0,95999.99996,Excellent,Low
311,1,small_business,0.1393,170.72,10.54534144,20.72,662,7109.041667,16613,18.3,1,1,0,1,38000.00005,Good,High
312,1,educational,0.0838,293.85,9.392661929,0,737,1139,0,0,1,0,0,0,12000,Excellent,Low
313,1,credit_card,0.133,318.09,10.81977828,17.04,662,6179,5181,97.8,3,0,1,0,49999.99978,Good,High
314,1,major_purchase,0.092,63.79,10.08580911,18.65,727,3455.041667,597,14.2,2,1,0,0,24000.00002,Excellent,Low
315,1,all_other,0.0743,217.52,11.00209984,1.72,807,7230,3202,1.1,1,0,0,0,59999.99993,Excellent,Low
316,1,credit_card,0.1236,667.74,11.79810441,13.42,687,3420.041667,46086,92.7,0,0,0,0,133000.0004,Good,High
317,1,debt_consolidation,0.1236,133.55,10.81977828,8.66,662,6839.041667,9380,44.1,1,0,1,1,49999.99978,Good,High
318,1,debt_consolidation,0.1014,421.14,10.59663473,17.01,752,4349,35944,56.2,2,0,0,0,39999.99988,Excellent,Low
319,1,all_other,0.1362,339.94,10.80972795,1.21,672,2519,0,0,0,1,0,0,49500.00007,Good,High
320,1,debt_consolidation,0.1078,365.51,11.00209984,14.26,702,6780.041667,7973,89.6,0,0,0,0,59999.99993,Excellent,Low
321,1,debt_consolidation,0.0807,313.69,10.11050172,9.95,752,5167,8522,21.7,1,0,0,0,24599.99995,Excellent,Low
322,1,credit_card,0.1583,876.83,11.69524702,18.08,677,3330,62976,86.1,2,2,0,0,119999.9998,Good,High
323,1,debt_consolidation,0.1362,316.99,10.30895266,21.88,667,1601.041667,7429,82.5,0,0,0,0,29999.99998,Good,High
324,1,small_business,0.1236,701.12,10.77895629,0.85,682,2579,639,13.6,1,0,0,1,48000.00001,Good,High
325,1,debt_consolidation,0.1014,485,11.38845009,13.73,732,5489,14903,35.3,0,0,0,0,88296.0004,Excellent,Low
326,1,debt_consolidation,0.1236,133.55,10.59653473,9.48,662,4080.041667,2923,28.4,3,0,0,0,39996.00008,Good,High
327,1,credit_card,0.0838,362.39,11.58058411,8.16,757,5790,18314,50.6,1,0,0,0,106999.9996,Excellent,Low
328,1,all_other,0.0712,108.27,10.26813067,0,777,3034.041667,150,7.5,1,0,0,0,28800.00011,Excellent,Low
329,1,all_other,0.1236,240.39,9.757305042,4.58,662,3840.041667,0,0,2,0,0,0,17279.99999,Good,High
330,1,all_other,0.0743,62.15,11.12714533,9.99,767,8190.041667,2475,5.4,1,1,0,0,67991.99999,Excellent,Low
331,1,all_other,0.0838,66.18,9.893437217,2.36,722,5790,1489,62,1,0,0,0,19800.00001,Excellent,Low
332,1,debt_consolidation,0.1109,327.82,10.63344871,19.32,702,2849,15368,87.1,0,0,0,0,41500.00016,Excellent,Low
333,1,all_other,0.0743,69.14,11.69524702,7.67,762,6007.041667,21521,29.5,1,0,0,1,119999.9998,Excellent,Low
334,1,home_improvement,0.1078,313.3,11.02190247,14.06,702,5700.041667,4781,15.5,2,0,0,1,61200.00009,Excellent,Low
335,1,debt_consolidation,0.1141,329.34,11.27090486,14.03,692,4470.041667,8473,27.6,3,1,1,0,78504.00017,Good,Low
336,1,all_other,0.1236,292.97,10.727663,15.53,677,1848,8494,44.2,1,0,0,0,45600.00021,Good,High
337,1,all_other,0.0838,315.12,11.15051985,14.03,762,5519,11333,45.5,5,0,0,0,69600.00026,Excellent,Low
338,1,debt_consolidation,0.0807,225.86,11.02190247,17,762,5340.041667,9366,40.7,4,0,0,1,61200.00009,Excellent,Low
339,1,major_purchase,0.0838,63.03,10.46493024,18.96,742,2190,4922,30.6,0,0,0,0,35063.99993,Excellent,Low
340,1,debt_consolidation,0.1267,536.57,11.42081018,10.13,677,5280.041667,23129,79.8,0,1,0,1,91200.00036,Good,High
341,1,small_business,0.1204,126.29,11.05089001,12.5,667,3300,29736,80.2,3,0,0,0,63000.00029,Good,High
342,1,credit_card,0.0951,192.23,11.60823564,16.87,722,8519.041667,67232,41.1,1,0,0,0,109999.9995,Excellent,Low
343,1,all_other,0.1014,97,10.77895629,0,692,5160,0,0,0,0,0,0,48000.00001,Good,Low
344,1,debt_consolidation,0.092,318.93,11.25480219,5.93,727,4800,11496,26.6,0,0,0,0,77249.99963,Excellent,Low
345,1,credit_card,0.1078,228.45,10.50506754,7.76,687,2010.041667,6999,65.7,0,0,0,0,36500.00002,Good,Low
346,1,all_other,0.1172,72.78,10.57821615,17.2,667,1410,4863,69.5,0,1,0,0,39270.0001,Good,Low
347,1,all_other,0.1141,16.47,9.878169745,3.69,667,8820,12229,90.6,0,0,1,0,19500.00001,Good,Low
348,1,all_other,0.0775,124.89,10.96127785,1.33,767,2485.041667,2325,8.2,0,0,0,0,57600.00019,Excellent,Low
349,1,all_other,0.1109,262.26,11.1844214,5.12,687,1949.041667,14653,95.1,0,0,0,1,72000.00014,Good,Low
350,1,credit_card,0.0838,236.34,11.22524339,6.06,742,3149.041667,4286,40.4,0,0,0,0,74999.99981,Excellent,Low
351,1,debt_consolidation,0.1204,265.87,10.70738554,16.06,677,1949.041667,8009,68.5,0,0,0,0,44684.65978,Good,High
352,1,debt_consolidation,0.0775,101.47,10.49127422,2.73,742,2550,2353,12.4,0,0,0,1,36000.00009,Excellent,Low
353,1,debt_consolidation,0.0775,218.55,10.81769612,10.37,767,4410,6634,9.4,0,0,0,0,49896.00009,Excellent,Low
354,1,debt_consolidation,0.1014,38.8,10.30895266,19.76,702,4529.041667,0,0,0,0,0,0,29999.99998,Excellent,Low
355,1,credit_card,0.1141,247,11.1844214,14.65,682,3329,5608,47.1,0,0,0,0,72000.00014,Good,Low
356,1,debt_consolidation,0.1299,673.79,10.77895629,18.98,682,4830.041667,13649,42.4,1,0,0,1,48000.00001,Good,High
357,1,all_other,0.1078,79.96,10.54534144,14.84,677,4140.041667,9973,33.8,0,0,0,0,38000.00005,Good,Low
358,1,debt_consolidation,0.1204,498.51,10.75790288,17.95,677,2609,16502,63,0,0,0,0,46999.99997,Good,High
359,1,debt_consolidation,0.1488,692.14,11.23848862,7.11,667,3899.041667,15773,95,0,0,0,1,76000.00006,Good,High
360,1,small_business,0.0951,800.95,11.08214255,2.14,777,4559.041667,3326,14.3,6,0,0,0,65000.00007,Excellent,Low
361,1,debt_consolidation,0.0983,289.69,9.980448594,4.83,712,1620.041667,7263,39,0,0,0,0,21600.00001,Excellent,Low
362,1,all_other,0.0838,264.71,10.54796956,13.1,767,7560.041667,3451,19.4,0,0,0,0,38099.99996,Excellent,Low
363,1,debt_consolidation,0.1267,117.38,10.77895629,13.1,662,9659.041667,16770,50.7,0,0,0,0,48000.00001,Good,High
364,1,all_other,0.1078,293.72,10.49127422,7.93,692,2429.041667,17042,75.1,0,0,0,0,36000.00009,Good,Low
365,1,major_purchase,0.1267,563.4,11.00209984,20.06,697,4560.041667,10686,49.4,0,0,0,0,59999.99993,Good,High
366,1,credit_card,0.092,318.93,12.01370075,0.33,732,3600,45,0.4,0,0,0,0,164999.9995,Excellent,Low
367,1,all_other,0.0951,230.68,10.38887228,15.84,717,1800,3247,33.3,1,0,0,0,32495.99988,Excellent,Low
368,1,debt_consolidation,0.152,730.04,11.22524339,21.84,677,2640.041667,27839,72.7,0,1,0,0,74999.99981,Good,High
369,1,all_other,0.0775,312.22,11.65702581,2.89,807,5160,0,0,1,0,0,0,115500.0001,Excellent,Low
370,1,major_purchase,0.0807,250.95,11.00209984,9.58,757,13109,17246,13.7,1,0,0,0,59999.99993,Excellent,Low
371,1,debt_consolidation,0.1425,514.49,10.77895629,19.05,667,6209,14036,64.4,0,0,0,0,48000.00001,Good,High
372,1,small_business,0.1046,16.25,10.16585182,14.17,692,4919.041667,5643,60.7,0,0,0,0,26000.00008,Good,Low
373,1,debt_consolidation,0.1204,372.22,10.71441777,21.33,697,4710,17850,66.3,1,0,0,0,45000.00006,Good,High
374,1,debt_consolidation,0.0951,320.38,10.91508846,7.59,722,2340.041667,8382,20.4,1,0,0,0,54999.99977,Excellent,Low
375,1,small_business,0.1836,504.13,11.33857208,23.04,662,6690.041667,24280,93.4,3,0,0,0,84000.00018,Good,High
376,1,debt_consolidation,0.1172,413.51,10.49127422,11.9,677,2970,8375,91,3,0,0,0,36000.00009,Good,Low
377,1,all_other,0.1014,485,11.33857208,19.86,742,2763.041667,6437,28.6,4,0,0,0,84000.00018,Excellent,Low
378,1,credit_card,0.1172,307.66,11.03488966,20.09,697,6392.041667,16890,64,0,0,0,0,61999.99975,Good,Low
379,1,all_other,0.1078,130.54,10.37349118,0.38,682,1290.041667,887,38.6,0,0,0,0,31999.99994,Good,Low
380,1,debt_consolidation,0.1299,370.59,10.86856845,17.94,667,3269,17771,52.1,2,0,0,1,52500.00007,Good,High
381,1,debt_consolidation,0.1299,539.03,10.66895539,14.82,677,8159.041667,13115,42.3,2,2,0,0,42999.9998,Good,High
382,1,major_purchase,0.0775,312.22,10.08580911,0,787,3809.041667,5028,12.1,0,0,0,1,24000.00002,Excellent,Low
383,1,all_other,0.1078,70.17,9.308283446,19.15,692,2399.041667,1,0.2,2,0,1,1,11029,Good,Low
384,1,debt_consolidation,0.1078,440.57,10.52406404,12.58,702,2130,10251,33,0,0,0,0,37199.99999,Excellent,Low
385,1,all_other,0.092,175.42,10.51867319,16.74,727,4590.041667,6566,48.6,1,0,0,0,36999.99994,Excellent,Low
386,1,all_other,0.1046,194.91,10.81977828,5.06,687,4464,9516,63.4,1,0,0,0,49999.99978,Good,Low
387,1,debt_consolidation,0.1172,165.41,11.00209984,0,672,2520,2126,6.4,1,0,0,0,59999.99993,Good,Low
388,1,debt_consolidation,0.133,406.07,10.71441777,4.67,662,2849,7209,38.1,1,0,0,1,45000.00006,Good,High
389,1,debt_consolidation,0.1172,82.71,11.03488966,19.29,677,4319,7180,34.4,3,0,0,1,61999.99975,Good,Low
390,1,debt_consolidation,0.0838,189.08,10.60905725,12.5,727,2550,7386,42.4,0,0,0,0,40499.99987,Excellent,Low
391,1,all_other,0.0712,57.23,10.46310334,11.59,772,5970.041667,6035,19,0,0,0,0,34999.99998,Excellent,Low
392,1,small_business,0.133,338.39,11.69524702,6.31,662,6150,28653,89.3,0,0,0,1,119999.9998,Good,High
393,1,debt_consolidation,0.1204,498.51,11.51292546,15.82,682,9150,49459,88.8,1,2,0,0,99999.9995,Good,High
394,1,credit_card,0.1267,737.78,11.40756495,13.04,697,5100,22738,30.8,0,1,0,0,90000.00006,Good,High
395,1,credit_card,0.092,306.18,11.03488966,13.12,742,5250.041667,24406,40.3,1,0,0,1,61999.99975,Excellent,Low
396,1,debt_consolidation,0.0951,592.7,10.34174248,16.49,747,4260.041667,25946,37.9,0,0,0,0,30999.99989,Excellent,Low
397,1,all_other,0.1014,611.1,10.69194491,9.79,732,5940.041667,0,0,0,0,0,0,43999.99987,Excellent,Low
398,1,debt_consolidation,0.0951,461.35,11.38586452,9.96,732,5250.041667,4765,16.5,0,0,1,0,88067.99979,Excellent,Low
399,1,debt_consolidation,0.1583,841.76,11.22524339,15.38,662,3420.041667,15222,77.3,0,2,0,0,74999.99981,Good,High
400,1,small_business,0.1078,244.76,11.35040654,1.78,687,9480,8035,50.5,1,1,1,0,85000.00038,Good,Low
401,1,debt_consolidation,0.1014,452.67,11.22524339,16.54,722,4800,14214,39.4,0,0,0,1,74999.99981,Excellent,Low
402,1,debt_consolidation,0.1046,649.68,11.65702581,16.2,732,5129,23442,42.1,2,0,0,0,115500.0001,Excellent,Low
403,1,credit_card,0.0838,226.89,12.07254125,15.11,742,4919.041667,101443,13.7,6,0,0,0,174999.9995,Excellent,Low
404,1,debt_consolidation,0.1204,498.51,11.51292546,14.32,677,4439,25988,98.8,1,0,0,0,99999.9995,Good,High
405,1,debt_consolidation,0.1615,880.78,11.6351431,24.84,682,7619,51039,93.8,0,1,0,1,113000.0003,Good,High
406,1,debt_consolidation,0.1141,658.67,10.96578158,10.14,702,5999.041667,23370,70,1,0,0,0,57860.00009,Excellent,Low
407,1,all_other,0.1172,231.57,12.20607265,15.46,692,6629,119420,95.1,0,0,0,0,200000.0009,Good,Low
408,1,all_other,0.1014,258.67,10.81977828,8.78,702,3946,0,0,0,0,0,0,49999.99978,Excellent,Low
409,1,debt_consolidation,0.1109,157.36,10.73639668,11.37,677,2729.041667,15564,56.6,1,0,0,0,46000.00021,Good,Low
410,1,debt_consolidation,0.1236,300.48,11.35040654,21.8,677,5069,13686,48.7,1,0,0,0,85000.00038,Good,High
411,1,home_improvement,0.1141,658.67,12.8346813,0.63,702,6330.041667,6921,0,2,0,0,0,374999.9981,Excellent,Low
412,1,debt_consolidation,0.1014,129.34,10.49127422,7.07,697,1560.041667,4220,53.4,2,0,0,0,36000.00009,Good,Low
413,1,all_other,0.1393,170.72,11.1844214,22.57,662,2940,29877,75.6,2,0,0,0,72000.00014,Good,High
414,1,credit_card,0.133,101.52,10.47005058,24.79,697,5569,21573,73.7,1,0,0,1,35243.99997,Good,High
415,1,small_business,0.1078,365.51,11.28978191,7.56,697,4980.041667,18316,81,1,1,0,1,79999.99971,Good,Low
416,1,small_business,0.0775,337.19,10.08580911,10.1,782,5400,1458,18,1,0,0,0,24000.00002,Excellent,Low
417,1,debt_consolidation,0.092,382.72,10.59663473,10.14,747,7800.041667,3179,11,1,0,1,0,39999.99988,Excellent,Low
418,1,debt_consolidation,0.0838,403.36,11.08214255,7.26,757,5580.041667,4365,51.4,0,0,0,0,65000.00007,Excellent,Low
419,1,credit_card,0.0775,305.97,11.00209984,9.2,797,6270,209,1.9,0,0,0,0,59999.99993,Excellent,Low
420,1,debt_consolidation,0.133,676.78,10.81977828,20.42,692,7710,12573,71.8,2,1,0,0,49999.99978,Good,High
421,1,credit_card,0.1236,767.89,11.46163217,16.07,702,2580,806,10.3,2,0,0,1,94999.99994,Excellent,High
422,1,debt_consolidation,0.1109,491.73,10.37349118,4.8,697,3480.041667,4134,39.4,1,0,0,1,31999.99994,Good,Low
423,1,debt_consolidation,0.1172,496.22,11.09741002,2.42,682,6329.041667,0,0,1,0,0,0,65999.99993,Good,Low
424,1,credit_card,0.1078,228.45,11.14908203,16.51,692,5009.041667,22157,98,0,0,0,0,69499.99989,Good,Low
425,1,debt_consolidation,0.1109,819.54,11.40756495,17.11,722,6539,54925,97.8,0,0,0,0,90000.00006,Excellent,Low
426,1,credit_card,0.1078,261.08,11.26446411,16.75,692,4290.041667,50908,37.1,0,2,0,0,78000.00034,Good,Low
